Timestamp,Posture
2022_08_19_05_00_19,3
2022_08_19_05_10_19,3
2022_08_19_05_20_19,3
2022_08_19_05_30_19,3
2022_08_19_05_40_19,3
2022_08_19_05_50_19,3
2022_08_19_06_00_19,3
2022_08_19_06_10_19,5
2022_08_19_06_20_19,5
2022_08_19_06_30_19,4
2022_08_19_06_40_19,4
2022_08_19_06_50_19,4
2022_08_19_07_00_19,4
2022_08_19_07_10_19,2
2022_08_19_07_20_19,4
2022_08_19_07_30_19,5
2022_08_19_07_40_19,4
2022_08_19_07_50_19,5
2022_08_19_08_00_19,5
2022_08_19_08_10_18,5
2022_08_19_08_20_19,4
2022_08_19_08_30_19,2
2022_08_19_08_40_19,5
2022_08_19_08_50_19,5
2022_08_19_09_00_19,4
2022_08_19_09_10_19,5
2022_08_19_09_20_19,3
2022_08_19_09_30_19,3
2022_08_19_09_40_19,5
2022_08_19_09_50_19,5
2022_08_19_10_00_19,5
2022_08_19_10_10_19,5
2022_08_19_10_20_19,3
2022_08_19_10_30_19,3
2022_08_19_10_40_19,5
2022_08_19_10_50_19,3
2022_08_19_11_00_19,3
2022_08_19_11_10_19,3
2022_08_19_11_20_19,5
2022_08_19_11_30_19,3
2022_08_19_11_40_19,3
2022_08_19_11_50_19,3
2022_08_19_12_00_19,3
2022_08_19_12_10_19,3
2022_08_19_12_20_19,3
2022_08_19_12_30_19,3
2022_08_19_12_40_19,3
2022_08_19_12_50_19,3
2022_08_19_13_00_19,4
2022_08_19_13_10_19,4
2022_08_19_13_20_19,4
2022_08_19_13_30_20,4
2022_08_19_13_40_19,4
2022_08_19_13_50_19,4
2022_08_19_14_00_19,5
2022_08_19_14_10_19,3
2022_08_19_14_20_19,5
2022_08_19_14_30_19,5
2022_08_19_14_40_19,3
2022_08_19_14_50_19,3
2022_08_19_15_00_19,3
2022_08_19_15_10_19,3
2022_08_19_15_20_19,3
2022_08_19_15_30_19,3
2022_08_19_15_40_19,5
2022_08_19_15_50_19,4
2022_08_19_16_00_19,4
2022_08_19_16_10_19,4
2022_08_19_16_20_19,1
2022_08_19_16_30_19,1
2022_08_19_16_40_19,1
2022_08_19_16_50_19,1
2022_08_19_17_00_19,1
2022_08_19_17_10_19,1
2022_08_19_17_20_19,1
2022_08_19_17_30_19,1
2022_08_19_17_40_19,1
2022_08_19_17_50_19,1
2022_08_19_18_00_19,1
2022_08_19_18_10_19,1
2022_08_19_18_20_19,1
2022_08_19_18_30_19,1
2022_08_19_18_40_19,1
2022_08_19_18_50_19,1
2022_08_19_19_00_19,1
2022_08_19_19_10_19,3
2022_08_19_19_20_19,3
2022_08_19_19_30_19,3
2022_08_19_19_40_19,0
2022_08_19_19_50_19,0
2022_08_19_20_00_19,3
2022_08_19_20_10_19,0
2022_08_19_20_20_19,0
2022_08_19_20_30_19,0
2022_08_19_20_40_19,0
2022_08_19_20_50_20,0
2022_08_19_21_00_19,0
2022_08_19_21_10_19,0
2022_08_19_21_20_19,0
2022_08_19_21_30_19,0
2022_08_19_21_40_19,1
2022_08_19_21_50_19,4
2022_08_19_22_00_19,4
2022_08_19_22_10_19,4
2022_08_19_22_20_19,4
2022_08_19_22_30_19,1
2022_08_19_22_40_19,5
2022_08_19_22_50_19,4
2022_08_19_23_00_19,4
2022_08_19_23_10_19,4
2022_08_19_23_20_19,3
2022_08_19_23_30_19,3
2022_08_19_23_40_19,0
2022_08_19_23_50_19,0
2022_08_20_00_00_19,0
2022_08_20_00_10_20,0
2022_08_20_00_20_20,0
2022_08_20_00_30_20,0
2022_08_20_00_40_20,0
2022_08_20_00_50_19,0
2022_08_20_01_00_19,0
2022_08_20_01_10_19,0
2022_08_20_01_20_19,0
2022_08_20_01_30_19,0
2022_08_20_01_40_19,0
2022_08_20_01_50_19,0
2022_08_20_02_00_19,0
2022_08_20_02_10_19,0
2022_08_20_02_20_19,0
2022_08_20_02_30_19,0
2022_08_20_02_40_19,0
2022_08_20_02_50_19,0
2022_08_20_03_00_18,0
2022_08_20_03_10_19,3
2022_08_20_03_20_19,3
2022_08_20_03_30_19,0
2022_08_20_03_40_19,0
2022_08_20_03_50_19,3
2022_08_20_04_00_19,2
2022_08_20_04_10_19,5
2022_08_20_04_20_19,4
2022_08_20_04_30_19,4
2022_08_20_04_40_19,4
2022_08_20_04_50_19,4
2022_08_20_05_00_19,4
2022_08_20_05_10_19,4
2022_08_20_05_20_19,4
2022_08_20_05_30_19,4
2022_08_20_05_40_19,4
2022_08_20_05_50_19,4
2022_08_20_06_00_18,1
2022_08_20_06_10_19,4
2022_08_20_09_50_19,5
2022_08_20_10_00_20,3
2022_08_20_10_10_19,3
2022_08_20_10_20_20,3
2022_08_20_10_30_20,2
2022_08_20_10_40_19,3
2022_08_20_10_50_19,3
2022_08_20_11_00_19,3
2022_08_20_11_10_20,3
2022_08_20_11_20_19,3
2022_08_20_11_30_19,2
2022_08_20_11_40_19,3
2022_08_20_11_50_20,3
2022_08_20_12_00_19,2
2022_08_20_12_10_19,3
2022_08_20_12_20_19,5
2022_08_20_12_30_20,4
2022_08_20_12_40_19,4
2022_08_20_12_50_19,4
2022_08_20_13_00_19,1
2022_08_20_13_10_19,3
2022_08_20_13_20_19,3
2022_08_20_13_30_20,3
2022_08_20_13_40_20,3
2022_08_20_13_50_20,3
2022_08_20_14_00_19,5
2022_08_20_14_10_19,4
2022_08_20_14_20_20,4
2022_08_20_14_30_19,4
2022_08_20_14_40_19,4
2022_08_20_14_50_19,4
2022_08_20_15_00_19,4
2022_08_20_15_10_20,4
2022_08_20_15_20_20,5
2022_08_20_15_30_19,5
2022_08_20_15_40_19,4
2022_08_20_15_50_20,4
2022_08_20_16_00_20,4
2022_08_20_16_10_19,4
2022_08_20_16_20_20,1
2022_08_20_16_30_19,1
2022_08_20_16_40_19,1
2022_08_20_16_50_20,1
2022_08_20_17_00_20,1
2022_08_20_17_10_19,1
2022_08_20_17_20_19,1
2022_08_20_17_30_19,1
2022_08_20_17_40_19,1
2022_08_20_17_50_20,1
2022_08_20_18_00_20,1
2022_08_20_18_10_19,1
2022_08_20_18_20_19,1
2022_08_20_18_30_19,1
2022_08_20_18_40_19,1
2022_08_20_18_50_20,5
2022_08_20_19_00_20,3
2022_08_20_19_10_20,3
2022_08_20_19_20_19,4
2022_08_20_19_30_19,1
2022_08_20_19_40_20,1
2022_08_20_19_50_20,1
2022_08_20_20_00_19,1
2022_08_20_20_10_19,5
2022_08_20_20_20_20,0
2022_08_20_20_30_19,0
2022_08_20_20_40_19,0
2022_08_20_20_50_19,0
2022_08_20_21_00_19,0
2022_08_20_21_10_19,0
2022_08_20_21_20_19,0
2022_08_20_21_30_19,0
2022_08_20_21_40_19,0
2022_08_20_21_50_19,3
2022_08_20_22_00_19,0
2022_08_20_22_10_19,0
2022_08_20_22_20_19,0
2022_08_20_22_30_19,0
2022_08_20_22_40_19,1
2022_08_20_22_50_19,5
2022_08_20_23_00_19,4
2022_08_20_23_10_19,4
2022_08_20_23_20_19,4
2022_08_20_23_30_19,1
2022_08_20_23_40_18,1
2022_08_20_23_50_19,1
2022_08_21_00_00_19,1
2022_08_21_00_10_19,1
2022_08_21_00_20_19,1
2022_08_21_00_30_19,1
2022_08_21_00_40_19,1
2022_08_21_00_50_19,1
2022_08_21_01_00_19,2
2022_08_21_01_10_19,4
2022_08_21_01_20_19,1
2022_08_21_01_30_19,4
2022_08_21_01_40_19,1
2022_08_21_01_50_19,4
2022_08_21_02_00_19,1
2022_08_21_02_10_19,1
2022_08_21_02_20_19,1
2022_08_21_02_30_19,1
2022_08_21_02_40_19,1
2022_08_21_02_50_19,3
2022_08_21_03_00_19,3
2022_08_21_03_10_19,3
2022_08_21_03_20_19,3
2022_08_21_03_30_19,3
2022_08_21_03_40_19,3
2022_08_21_03_50_19,3
2022_08_21_04_00_19,3
2022_08_21_04_10_19,3
2022_08_21_04_20_19,2
2022_08_21_04_30_19,3
2022_08_21_04_40_19,3
2022_08_21_04_50_18,5
2022_08_21_05_00_19,5
2022_08_21_05_10_19,4
2022_08_21_05_20_19,4
2022_08_21_05_30_19,4
2022_08_21_05_40_19,4
2022_08_21_05_50_19,4
2022_08_21_06_00_19,4
2022_08_21_06_10_19,4
2022_08_21_06_20_19,3
2022_08_21_06_30_19,3
2022_08_21_06_40_19,3
2022_08_21_06_50_19,3
2022_08_21_07_00_19,3
2022_08_21_07_10_19,4
2022_08_21_07_20_19,4
2022_08_21_07_30_19,4
2022_08_21_07_40_19,5
2022_08_21_07_50_18,4
2022_08_21_08_00_18,5
2022_08_21_08_10_18,5
2022_08_21_08_20_18,5
2022_08_21_08_30_19,5
2022_08_21_08_40_19,5
2022_08_21_08_50_19,5
2022_08_21_09_00_20,4
2022_08_21_09_10_19,5
2022_08_21_09_20_19,5
2022_08_21_09_30_19,5
2022_08_21_09_40_19,5
2022_08_21_09_50_19,5
2022_08_21_10_00_19,5
2022_08_21_10_10_19,3
2022_08_21_10_20_19,3
2022_08_21_10_30_20,5
2022_08_21_10_40_19,3
2022_08_21_10_50_19,3
2022_08_21_11_00_19,3
2022_08_21_11_10_20,3
2022_08_21_11_20_19,3
2022_08_21_11_30_20,3
2022_08_21_11_40_19,3
2022_08_21_11_50_19,3
2022_08_21_12_00_19,3
2022_08_21_12_10_19,3
2022_08_21_12_20_19,3
2022_08_21_12_30_20,3
2022_08_21_12_40_19,3
2022_08_21_12_50_19,3
2022_08_21_13_00_19,3
2022_08_21_13_10_19,5
2022_08_21_13_20_19,4
2022_08_21_13_30_19,4
2022_08_21_13_40_19,4
2022_08_21_13_50_19,5
2022_08_21_14_00_19,4
2022_08_21_14_10_19,4
2022_08_21_14_20_19,4
2022_08_21_14_30_20,4
2022_08_21_14_40_19,1
2022_08_21_14_50_19,1
2022_08_21_15_00_20,1
2022_08_21_15_10_19,1
2022_08_21_15_20_19,2
2022_08_21_15_30_19,5
2022_08_21_15_40_19,2
2022_08_21_15_50_19,3
2022_08_21_16_00_19,3
2022_08_21_16_10_19,3
2022_08_21_16_20_19,3
2022_08_21_16_30_19,3
2022_08_21_16_40_19,0
2022_08_21_16_50_19,0
2022_08_21_17_00_19,0
2022_08_21_17_10_19,0
2022_08_21_17_20_19,0
2022_08_21_17_30_19,0
2022_08_21_17_40_20,0
2022_08_21_17_50_20,0
2022_08_21_18_00_20,0
2022_08_21_18_10_19,0
2022_08_21_18_20_19,0
2022_08_21_18_30_19,0
2022_08_21_18_40_19,0
2022_08_21_18_50_19,0
2022_08_21_19_00_19,0
2022_08_21_19_10_19,0
2022_08_21_19_20_19,0
2022_08_21_19_30_19,0
2022_08_21_19_40_19,0
2022_08_21_19_50_20,0
2022_08_21_20_00_19,4
2022_08_21_20_10_19,1
2022_08_21_20_20_20,1
2022_08_21_20_30_19,1
2022_08_21_20_40_19,1
2022_08_21_20_50_19,1
2022_08_21_21_00_19,1
2022_08_22_08_41_16,5
2022_08_22_08_50_19,5
2022_08_22_09_00_19,5
2022_08_22_09_10_19,5
2022_08_22_09_20_19,5
2022_08_22_09_30_19,5
2022_08_22_09_40_19,4
2022_08_22_09_50_19,5
2022_08_22_10_00_19,3
2022_08_22_10_10_19,3
2022_08_22_10_20_19,3
2022_08_22_10_30_19,3
2022_08_22_10_40_19,5
2022_08_22_10_50_19,3
2022_08_22_11_00_19,3
2022_08_22_11_10_19,3
2022_08_22_11_20_19,3
2022_08_22_11_30_19,5
2022_08_22_11_40_19,3
2022_08_22_11_50_19,3
2022_08_22_12_00_19,3
2022_08_22_12_10_19,3
2022_08_22_12_20_19,3
2022_08_22_12_30_20,3
2022_08_22_12_40_19,5
2022_08_22_12_50_19,5
2022_08_22_13_00_19,5
2022_08_22_13_10_19,5
2022_08_22_13_20_19,5
2022_08_22_13_30_19,5
2022_08_22_13_40_19,3
2022_08_22_13_50_19,3
2022_08_22_14_00_19,3
2022_08_22_14_10_19,3
2022_08_22_14_20_19,3
2022_08_22_14_30_19,5
2022_08_22_14_40_19,4
2022_08_22_14_50_20,4
2022_08_22_15_00_19,5
2022_08_22_15_10_19,3
2022_08_22_15_20_19,3
2022_08_22_15_30_19,3
2022_08_22_15_40_20,0
2022_08_22_15_50_19,0
2022_08_22_16_00_19,0
2022_08_22_16_10_19,3
2022_08_22_16_20_19,0
2022_08_22_16_30_19,0
2022_08_22_16_40_19,5
2022_08_22_16_50_19,5
2022_08_22_17_00_19,4
2022_08_22_17_10_19,4
2022_08_22_17_20_19,4
2022_08_22_17_30_19,1
2022_08_22_17_40_20,1
2022_08_22_17_50_19,1
2022_08_22_18_00_19,1
2022_08_22_18_10_19,1
2022_08_22_18_20_19,1
2022_08_22_18_30_19,1
2022_08_22_18_40_19,1
2022_08_22_18_50_19,1
2022_08_22_19_00_20,1
2022_08_22_19_10_19,3
2022_08_22_19_20_19,3
2022_08_22_19_30_19,0
2022_08_22_19_40_19,0
2022_08_22_19_50_19,0
2022_08_22_20_00_19,0
2022_08_22_20_10_19,0
2022_08_22_20_20_19,0
2022_08_22_20_30_19,0
2022_08_22_20_40_19,0
2022_08_22_20_50_19,0
2022_08_22_21_00_19,5
2022_08_22_21_10_19,4
2022_08_22_21_20_19,4
2022_08_22_21_30_19,4
2022_08_22_21_40_19,4
2022_08_22_21_50_18,1
2022_08_22_22_00_19,1
2022_08_22_22_10_19,4
2022_08_22_22_20_19,4
2022_08_22_22_30_18,4
2022_08_22_22_40_19,4
2022_08_22_22_50_18,1
2022_08_22_23_00_18,1
2022_08_22_23_10_19,1
2022_08_22_23_20_19,1
2022_08_22_23_30_19,1
2022_08_22_23_40_19,3
2022_08_22_23_50_19,0
2022_08_23_00_00_19,0
2022_08_23_00_10_19,0
2022_08_23_00_20_19,0
2022_08_23_00_30_19,0
2022_08_23_00_40_19,0
2022_08_23_00_50_19,0
2022_08_23_01_00_19,0
2022_08_23_01_10_19,0
2022_08_23_01_20_19,0
2022_08_23_01_30_19,0
2022_08_23_01_40_19,0
2022_08_23_01_50_19,0
2022_08_23_02_00_19,0
2022_08_23_02_10_19,0
2022_08_23_02_20_20,0
2022_08_23_02_30_19,0
2022_08_23_02_40_19,0
2022_08_23_02_50_19,0
2022_08_23_03_00_19,0
2022_08_23_03_10_19,3
2022_08_23_03_20_19,4
2022_08_23_03_30_19,4
2022_08_23_03_40_19,1
2022_08_23_03_50_19,1
2022_08_23_04_00_19,1
2022_08_23_04_10_19,4
2022_08_23_04_20_19,4
2022_08_23_04_30_19,4
2022_08_23_04_40_19,3
2022_08_23_04_50_19,3
2022_08_23_05_00_19,2
2022_08_23_05_10_19,3
2022_08_23_05_20_19,3
2022_08_23_05_30_19,3
2022_08_23_05_40_19,3
2022_08_23_05_50_19,3
2022_08_23_06_00_19,5
2022_08_23_06_10_19,4
2022_08_23_06_20_19,4
2022_08_23_06_30_19,4
2022_08_23_06_40_19,4
2022_08_23_06_50_19,4
2022_08_23_07_00_19,5
2022_08_23_07_10_19,4
2022_08_23_07_20_19,4
2022_08_23_07_30_19,4
2022_08_23_07_40_19,4
2022_08_23_07_50_19,4
2022_08_23_08_00_19,2
2022_08_23_08_10_19,5
2022_08_23_08_20_19,4
2022_08_23_08_30_19,4
2022_08_23_08_40_19,5
2022_08_23_08_50_19,5
2022_08_23_09_00_19,5
2022_08_23_09_10_19,5
2022_08_23_09_20_19,5
2022_08_23_09_30_19,3
2022_08_23_09_40_19,3
2022_08_23_09_50_19,5
2022_08_23_10_00_19,3
2022_08_23_10_10_19,3
2022_08_23_10_20_20,3
2022_08_23_10_30_19,5
2022_08_23_10_40_19,3
2022_08_23_10_50_19,3
2022_08_23_11_00_19,3
2022_08_23_11_10_19,3
2022_08_23_11_20_19,3
2022_08_23_11_30_20,3
2022_08_23_11_40_19,2
2022_08_23_11_50_19,4
2022_08_23_12_00_19,4
2022_08_23_12_10_19,4
2022_08_23_12_20_19,4
2022_08_23_12_30_19,4
2022_08_23_12_40_20,4
2022_08_23_12_50_19,4
2022_08_23_13_00_19,4
2022_08_23_13_10_20,4
2022_08_23_13_20_19,3
2022_08_23_13_30_19,5
2022_08_23_13_40_19,4
2022_08_23_13_50_19,4
2022_08_23_14_00_19,4
2022_08_23_14_10_19,4
2022_08_23_14_20_19,5
2022_08_23_14_30_19,4
2022_08_23_14_40_20,4
2022_08_23_14_50_19,4
2022_08_23_15_00_19,4
2022_08_23_15_10_19,4
2022_08_23_15_20_19,4
2022_08_23_15_30_19,4
2022_08_23_15_40_19,4
2022_08_23_15_50_19,4
2022_08_23_16_00_19,4
2022_08_23_16_10_19,4
2022_08_23_16_20_19,5
2022_08_23_16_30_19,3
2022_08_23_16_40_19,5
2022_08_23_16_50_19,4
2022_08_23_17_00_19,4
2022_08_23_17_10_20,4
2022_08_23_17_20_31,4
2022_08_23_17_30_30,1
2022_08_23_17_40_31,1
2022_08_23_17_50_30,1
2022_08_23_18_00_31,1
2022_08_23_18_10_31,1
2022_08_23_18_20_30,1
2022_08_23_18_30_30,1
2022_08_23_18_40_31,1
2022_08_23_18_50_30,1
2022_08_23_19_00_30,1
2022_08_23_19_10_30,1
2022_08_23_19_20_30,1
2022_08_23_19_30_29,5
2022_08_23_19_40_31,5
2022_08_23_19_50_31,4
2022_08_23_20_00_30,5
2022_08_23_20_10_30,3
2022_08_23_20_20_30,0
2022_08_23_20_30_30,0
2022_08_23_20_40_30,0
2022_08_23_20_50_30,0
2022_08_23_21_00_30,0
2022_08_23_21_10_30,0
2022_08_23_21_20_30,0
2022_08_23_21_30_30,3
2022_08_23_21_40_30,0
2022_08_23_21_50_30,0
2022_08_23_22_00_29,4
2022_08_23_22_10_31,4
2022_08_23_22_20_30,5
2022_08_23_22_30_31,4
2022_08_23_22_40_31,4
2022_08_23_22_50_30,4
2022_08_23_23_00_30,4
2022_08_23_23_10_30,4
2022_08_23_23_20_30,3
2022_08_23_23_30_30,0
2022_08_23_23_40_30,3
2022_08_24_09_50_51,5
2022_08_24_10_00_20,4
2022_08_24_10_10_19,4
2022_08_24_10_20_19,3
2022_08_24_10_30_19,3
2022_08_24_10_40_20,3
2022_08_24_10_50_19,2
2022_08_24_11_00_19,3
2022_08_24_11_10_19,5
2022_08_24_11_20_19,4
2022_08_24_11_30_19,5
2022_08_24_11_40_19,5
2022_08_24_11_50_19,5
2022_08_24_12_00_20,5
2022_08_24_12_10_19,4
2022_08_24_12_20_19,4
2022_08_24_12_30_19,4
2022_08_24_12_40_19,4
2022_08_24_12_50_19,4
2022_08_24_13_00_19,5
2022_08_24_13_10_19,5
2022_08_24_13_20_19,3
2022_08_24_13_30_19,5
2022_08_24_13_40_19,3
2022_08_24_13_50_19,3
2022_08_24_14_00_19,3
2022_08_24_14_10_19,3
2022_08_24_14_20_19,3
2022_08_24_14_30_19,5
2022_08_24_14_40_19,4
2022_08_24_14_50_19,4
2022_08_24_15_00_19,4
2022_08_24_15_10_19,4
2022_08_24_15_20_19,4
2022_08_24_15_30_19,5
2022_08_24_15_40_19,4
2022_08_24_15_50_19,4
2022_08_24_16_00_19,4
2022_08_24_16_10_19,4
2022_08_24_16_20_20,4
2022_08_24_16_30_19,1
2022_08_24_16_40_19,4
2022_08_24_16_50_19,4
2022_08_24_17_00_19,4
2022_08_24_17_10_19,4
2022_08_24_17_20_19,3
2022_08_24_17_30_19,3
2022_08_24_17_40_19,3
2022_08_24_17_50_19,0
2022_08_24_18_00_19,0
2022_08_24_18_10_20,0
2022_08_24_18_20_19,0
2022_08_24_18_30_19,0
2022_08_24_18_40_19,0
2022_08_24_18_50_19,0
2022_08_24_19_00_19,0
2022_08_24_19_10_19,0
2022_08_24_19_20_19,0
2022_08_24_19_30_19,0
2022_08_24_19_40_19,0
2022_08_24_19_50_19,0
2022_08_24_20_00_19,0
2022_08_24_20_10_19,4
2022_08_24_20_20_19,4
2022_08_24_20_30_19,1
2022_08_24_20_40_19,1
2022_08_24_20_50_19,1
2022_08_24_21_00_19,1
2022_08_24_21_10_19,1
2022_08_24_21_20_19,1
2022_08_24_21_30_19,4
2022_08_24_21_40_19,1
2022_08_24_21_50_19,1
2022_08_24_22_00_19,1
2022_08_24_22_10_19,1
2022_08_24_22_20_19,1
2022_08_24_22_30_19,1
2022_08_24_22_40_19,4
2022_08_24_22_50_19,1
2022_08_24_23_00_19,1
2022_08_24_23_10_19,4
2022_08_24_23_20_19,3
2022_08_24_23_30_19,0
2022_08_24_23_40_19,0
2022_08_24_23_50_19,0
2022_08_25_00_00_19,0
2022_08_25_00_10_19,0
2022_08_25_00_20_19,0
2022_08_25_00_30_19,0
2022_08_25_00_40_19,0
2022_08_25_00_50_19,0
2022_08_25_01_00_19,0
2022_08_25_01_10_19,0
2022_08_25_01_20_19,0
2022_08_25_01_30_19,0
2022_08_25_01_40_19,0
2022_08_25_01_50_19,0
2022_08_25_02_00_19,0
2022_08_25_02_10_18,5
2022_08_25_02_20_19,1
2022_08_25_02_30_19,1
2022_08_25_02_40_19,1
2022_08_25_02_50_19,1
2022_08_25_03_00_19,1
2022_08_25_03_10_19,1
2022_08_25_03_20_19,1
2022_08_25_03_30_19,1
2022_08_25_03_40_19,1
2022_08_25_03_50_19,1
2022_08_25_04_00_19,1
2022_08_25_04_10_19,4
2022_08_25_04_20_19,4
2022_08_25_04_30_19,3
2022_08_25_04_40_19,0
2022_08_25_04_50_19,0
2022_08_25_05_00_19,3
2022_08_25_05_10_18,3
2022_08_25_05_20_19,3
2022_08_25_05_30_19,3
2022_08_25_05_40_19,3
2022_08_25_05_50_19,3
2022_08_25_06_00_19,3
2022_08_25_06_10_18,5
2022_08_25_06_20_19,4
2022_08_25_06_30_19,4
2022_08_25_06_40_19,4
2022_08_25_06_50_50,5
2022_08_25_07_00_19,4
2022_08_25_07_10_19,4
2022_08_25_07_20_19,4
2022_08_25_07_30_19,4
2022_08_25_07_40_19,4
2022_08_25_07_50_18,5
2022_08_25_08_00_18,5
2022_08_25_08_10_19,3
2022_08_25_08_20_19,3
2022_08_25_08_30_19,3
2022_08_25_08_40_19,5
2022_08_25_08_50_19,5
2022_08_25_09_00_19,5
2022_08_25_09_10_19,5
2022_08_25_09_20_19,5
2022_08_25_09_30_19,5
2022_08_25_09_40_19,5
2022_08_25_09_50_19,3
2022_08_25_10_00_19,3
2022_08_25_10_10_19,5
2022_08_25_10_20_19,5
2022_08_25_10_30_20,3
2022_08_25_10_40_19,3
2022_08_25_10_50_20,3
2022_08_25_11_00_19,3
2022_08_25_11_10_19,3
2022_08_25_11_20_19,3
2022_08_25_11_30_20,5
2022_08_25_11_40_19,3
2022_08_25_11_50_19,3
2022_08_25_12_00_19,3
2022_08_25_12_10_19,2
2022_08_25_12_20_19,4
2022_08_25_12_30_24,5
2022_08_25_12_40_24,5
2022_08_25_12_50_24,5
